ID,Name,Nationality,Age,Team,Contract_Period,Height_cm,Weight_kg,Positions,BP,foot,↓OVA,POT,Player_Tier,Growth,Value_Eur,Wage_Eur,Release_Clause_Eur,Offensive_Score,Total Stats,Base Stats,Hits
243350,Felix Agu,Germany,20,SV Werder Bremen,2020 ~ 2024,180.3,67.1,LB RB LM,LB,Right,70,83,Elite,13,3100000.0,10000.0,7500000.0,282.5,1811,388,"
136"
214680,Gauthier Gallon,France,27,ESTAC Troyes,2019 ~ 2022,185.4,78.9,GK,GK,Right,70,74,Starter,4,1600000.0,4000.0,3000000.0,90.0,1123,387,"
2"
222104,Tosin Adarabioyo,England,22,Fulham,2020 ~ 2023,193.0,78.0,CB RB,CB,Right,70,81,Elite,11,2800000.0,35000.0,5900000.0,232.5,1546,344,"
74"
230296,Cristian Enzo Lodeira Araujo,Brazil,28,Goiás,2019 ~ 2023,172.7,66.2,ST,RW,Right,70,70,Fodder,0,1800000.0,9000.0,3400000.0,313.5,1740,362,"
2"
198553,Cristian Gamboa,Costa Rica,30,VfL Bochum 1848,2019 ~ 2021,175.3,74.8,RB,RB,Right,70,70,Fodder,0,1400000.0,10000.0,2200000.0,300.0,1928,404,"
10"
202905,Christoffer Nyman,Sweden,27,IFK Norrköping,2019 ~ 2021,185.4,82.1,ST,ST,Right,70,70,Fodder,0,1900000.0,5000.0,2400000.0,301.0,1792,392,"
10"
203161,Marcel Franke,Germany,27,Hannover 96,2019 ~ 2022,193.0,89.8,CB,CB,Right,70,73,Starter,3,1900000.0,13000.0,3200000.0,197.5,1411,317,"
2"
203929,Jon Guni Fjoluson,Iceland,31,SK Brann,2020 ~ 2020,195.6,81.2,CB,CB,Left,70,70,Fodder,0,1300000.0,3000.0,1600000.0,273.5,1674,352,"
2"
228505,Patrick Pentz,Austria,23,FK Austria Wien,2015 ~ 2022,182.9,81.2,GK,GK,Left,70,76,Starter,6,1800000.0,7000.0,3000000.0,91.0,1261,401,"
3"
235673,Dario Maresic,Austria,20,Stade de Reims,2019 ~ 2024,182.9,73.9,CB,CB,Right,70,82,Elite,12,2900000.0,9000.0,6400000.0,220.0,1567,331,"
33"
240281,Tiago Lopes,Portugal,31,Denizlispor,2019 ~ 2021,177.8,66.2,RB,RB,Right,70,70,Fodder,0,1300000.0,13000.0,2600000.0,307.5,1870,398,"
2"
244377,Toni Borevkovic,Croatia,23,Rio Ave FC,2018 ~ 2023,193.0,86.2,CB,CB,Right,70,79,Starter,9,2500000.0,5000.0,5800000.0,220.0,1453,314,"
8"
193945,Necip Uysal,Turkey,29,Beşiktaş JK,2009 ~ 2023,180.3,72.1,CB CDM,CB,Right,70,71,Starter,1,1700000.0,29000.0,3400000.0,279.5,1812,392,"
5"
201114,Bartomiej Pawowski,Poland,27,Śląsk Wrocław,2020 ~ 2023,177.8,69.9,RM ST LM,RM,Right,70,70,Fodder,0,1900000.0,6000.0,2600000.0,316.5,1757,378,"
1"
205210,Oscar Lewicki,Sweden,27,Malmö FF,2015 ~ 2024,170.2,68.0,CDM CM,CB,Right,70,71,Starter,1,1800000.0,5000.0,2500000.0,282.5,1887,391,"
3"
240282,Ales Mateju,Czech Republic,24,Brescia,2019 ~ 2021,185.4,79.8,RB LB,RB,Right,70,74,Starter,4,2000000.0,15000.0,3800000.0,283.5,1794,383,"
5"
183706,Martyn Waghorn,England,30,Derby County,2018 ~ 2021,177.8,83.0,ST RM,ST,Left,70,70,Fodder,0,1700000.0,17000.0,3200000.0,336.0,1829,379,"
3"
188058,Artem Kravets,Ukraine,31,Atiker Konyaspor,2020 ~ 2022,188.0,78.9,ST CAM,ST,Right,70,70,Fodder,0,1600000.0,11000.0,3200000.0,304.0,1675,359,"
1"
213659,Fankaty Dabo,England,24,Coventry City,2019 ~ 2023,180.3,76.2,RWB RB,RWB,Right,70,76,Starter,6,2200000.0,18000.0,4500000.0,280.0,1780,389,"
17"
230299,Douglas Arthur Silbeira Martins,Brazil,24,Santos,2019 ~ 2023,177.8,78.0,ST,ST,Right,70,70,Fodder,0,2000000.0,14000.0,3800000.0,316.0,1673,351,"
1"
194203,Nenad Tomovic,Serbia,32,SPAL,2020 ~ 2023,182.9,78.9,CB RB,CB,Right,70,70,Fodder,0,1100000.0,17000.0,2000000.0,254.5,1703,360,"
5"
225692,Matthias Bader,Germany,23,SV Darmstadt 98,2020 ~ 2022,175.3,73.0,RB RM,RWB,Right,70,78,Starter,8,2300000.0,9000.0,4099999.9999999995,249.5,1671,361,"
3"
225948,Rasmus Lauritsen,Denmark,24,Dinamo Zagreb,2020 ~ 2024,188.0,78.0,CB,CB,Right,70,77,Starter,7,2300000.0,500.0,5500000.0,268.5,1727,364,"
12"
165788,Leonardo Ulloa,Argentina,33,Rayo Vallecano,2019 ~ 2021,185.4,88.0,ST,ST,Right,70,70,Fodder,0,1100000.0,5000.0,1800000.0,328.5,1803,364,"
8"
231836,Jesper Karlsson,Sweden,21,AZ Alkmaar,2020 ~ 2025,170.2,69.9,LW RW,CAM,Right,70,79,Starter,9,2800000.0,5000.0,4800000.0,317.5,1818,374,"
28"
232860,Keigo Higashi,Japan,29,FC Tokyo,2013 ~ 2021,177.8,72.1,LM RM,LM,Right,70,70,Fodder,0,1700000.0,7000.0,2100000.0,318.5,1888,401,"
2"
184220,Mix Diskerud,United States,29,Helsingborgs IF,"Dec 31, 2020 On Loan",182.9,73.0,CM CDM,CM,Right,70,70,Fodder,0,1700000.0,2000.0,0.0,342.0,1933,405,"
11"
251292,Florian Kastenmeier,Germany,23,Fortuna Düsseldorf,2019 ~ 2022,193.0,84.8,GK,GK,Right,70,75,Starter,5,1800000.0,9000.0,3000000.0,63.5,983,369,"
6"
186524,Filip orevic,Serbia,32,Chievo Verona,2018 ~ 2021,185.4,79.8,ST,ST,Left,70,70,Fodder,0,1400000.0,3000.0,2200000.0,317.5,1805,376,"
3"
214685,Patricio Rubio,Chile,31,Alianza Lima,2020 ~ 2021,175.3,83.9,ST LW,ST,Right,70,70,Fodder,0,1600000.0,500.0,3400000.0,320.5,1771,372,"
1"
215965,Carlos Strandberg,Sweden,24,Al Hazem,2019 ~ 2025,188.0,89.8,ST,ST,Left,70,75,Starter,5,2400000.0,12000.0,4099999.9999999995,275.5,1622,366,"
5"
233885,Eray Comert,Switzerland,22,FC Basel 1893,2016 ~ 2022,182.9,79.8,CB,CB,Right,70,83,Elite,13,3200000.0,8000.0,6800000.0,240.5,1678,362,"
37"
236189,Tulio Sebastiao Sandoiro Baumer,Brazil,24,Coritiba,2019 ~ 2023,185.4,82.1,ST,ST,Right,70,70,Fodder,0,2000000.0,12000.0,3800000.0,337.5,1786,374,"
2"
242845,Dragos Nedelcu,Romania,23,FCSB (Steaua),2017 ~ 2022,188.0,78.0,CDM CB,CDM,Right,70,77,Starter,7,2300000.0,8000.0,3700000.0,280.5,1801,382,"
7"
186781,Kenneth Kronholm,United States,34,Chicago Fire,2019 ~ 2021,188.0,83.0,GK,GK,Right,70,70,Fodder,0,775000.0,4000.0,1200000.0,89.5,1110,377,"
1"
194717,Romain Grange,France,31,La Berrichonne de Châteauroux,2019 ~ 2021,177.8,71.2,RM CM,RM,Right,70,70,Fodder,0,1600000.0,4000.0,2800000.0,323.5,1821,379,"
1"
217502,Alexander Kofler,Austria,33,Wolfsberger AC,2013 ~ 2022,193.0,87.1,GK,GK,Right,70,70,Fodder,0,950000.0,7000.0,1400000.0,76.0,1128,390,"
2"
246430,Dusan Vlahovic,Serbia,20,Fiorentina,2018 ~ 2023,190.5,74.8,ST,ST,Left,70,81,Elite,11,3100000.0,21000.0,5900000.0,299.5,1602,342,"
53"
203423,Lawrence Thomas,Australia,28,SønderjyskE,2020 ~ 2022,190.5,91.2,GK,GK,Right,70,71,Starter,1,1500000.0,6000.0,2000000.0,102.5,1170,377,"
5"
204447,Fabio Lucioni,Italy,32,Lecce,2018 ~ 2021,185.4,79.8,CB,CB,Right,70,70,Fodder,0,1100000.0,18000.0,2000000.0,235.5,1578,321,"
2"
220831,Mickael Malsa,France,24,Levante UD,2020 ~ 2024,177.8,68.9,CM CDM,CDM,Right,70,76,Starter,6,2400000.0,11000.0,5500000.0,306.5,1875,406,"
4"
242079,Kristijan Bistrovic,Croatia,22,PFC CSKA Moscow,2018 ~ 2022,182.9,74.8,CDM CM,CDM,Right,70,80,Starter,10,2600000.0,17000.0,4700000.0,315.5,1824,398,"
11"
186783,Albert Adomah,Ghana,32,Queens Park Rangers,2020 ~ 2022,185.4,73.9,RM LM RW,RM,Right,70,70,Fodder,0,1400000.0,6000.0,2600000.0,315.0,1833,396,"
5"
211872,Philip Heise,Germany,29,Karlsruher SC,"Jun 30, 2021 On Loan",182.9,78.0,LB LM,LB,Left,70,70,Fodder,0,1500000.0,7000.0,0.0,315.5,1913,407,"
1"
226720,Witiness Joao Quembo,Mozambique,23,CD Nacional,2015 ~ 2024,172.7,68.0,LB LW RW,LM,Left,70,76,Starter,6,2200000.0,5000.0,5100000.0,289.5,1820,394,"
4"
241568,Cristian Ferreira,Argentina,20,River Plate,2017 ~ 2022,175.3,68.9,CM CAM,CAM,Right,70,81,Elite,11,3000000.0,7000.0,4800000.0,359.5,1946,409,"
71"
247968,Valentin Cretu,Romania,31,FCSB (Steaua),2019 ~ 2021,175.3,71.2,RB,RB,Right,70,70,Fodder,0,1300000.0,9000.0,1800000.0,266.5,1780,385,"
3"
184480,Hal Robson-Kanu,Wales,31,West Bromwich Albion,2016 ~ 2021,182.9,83.0,ST RW,ST,Left,70,70,Fodder,0,1600000.0,42000.0,3200000.0,316.5,1773,383,"
14"
258208,Ondrej Lingr,Czech Republic,21,SK Slavia Praha,2020 ~ 2024,175.3,69.9,CAM LW RW,CAM,Right,70,80,Starter,10,2900000.0,500.0,7000000.0,331.0,1830,384,"
8"
215969,Laurent Dos Santos,France,27,Valenciennes FC,2017 ~ 2022,177.8,69.9,RWB RB,RWB,Right,70,71,Starter,1,1800000.0,4000.0,3300000.0,288.5,1742,365,"
3"
229537,Tomas Cardona,Argentina,24,UD Las Palmas,"Jun 30, 2021 On Loan",188.0,79.8,CB,CB,Left,70,77,Starter,7,2300000.0,5000.0,0.0,239.5,1615,346,"
13"
164769,Steven Fletcher,Scotland,33,Stoke City,2020 ~ 2021,185.4,76.2,ST,ST,Left,70,70,Fodder,0,1100000.0,17000.0,2100000.0,301.5,1701,351,"
7"
237985,Kevin Danso,Austria,21,Fortuna Düsseldorf,"Jun 30, 2021 On Loan",190.5,87.1,CB,CB,Right,70,77,Starter,7,2300000.0,10000.0,0.0,216.0,1521,331,"
31"
193185,Scott Malone,England,29,Millwall,"Jun 30, 2021 On Loan",188.0,74.8,LWB LB,LWB,Left,70,70,Fodder,0,1500000.0,8000.0,0.0,307.5,1872,403,"
22"
215970,Boli Bolingoli,Belgium,25,Medipol Başakşehir FK,"May 31, 2021 On Loan",180.3,73.0,LB,LWB,Left,70,74,Starter,4,2000000.0,17000.0,0.0,285.0,1888,410,"
13"
229282,Thiago Santos Santana,Brazil,27,Santa Clara,2017 ~ 2022,182.9,78.9,ST,ST,Left,70,70,Fodder,0,1900000.0,4000.0,4000000.0,309.0,1704,360,"
1"
174754,Gabriel Torres,Panama,31,Independiente del Valle,2019 ~ 2022,180.3,78.0,ST,ST,Right,70,70,Fodder,0,1600000.0,500.0,3500000.0,302.0,1757,387,"
7"
182178,Gaetano Berardi,Switzerland,31,Leeds United,2014 ~ 2023,177.8,72.1,CB RB LB,CB,Right,70,70,Fodder,0,1300000.0,41000.0,2600000.0,262.5,1785,375,"
10"
227235,Konstantin Kerschbaumer,Austria,28,1. FC Heidenheim 1846,2019 ~ 2022,180.3,78.0,CM LM,CM,Right,70,70,Fodder,0,1800000.0,14000.0,2900000.0,309.5,1921,412,"
3"
182435,Mitchell Langerak,Australia,31,Nagoya Grampus,2018 ~ 2021,193.0,78.0,GK,GK,Right,70,70,Fodder,0,1100000.0,3000.0,1400000.0,98.5,1073,361,"
12"
253603,Edson Aubert,Peru,31,Melgar FBC,2020 ~ 2024,172.7,64.9,CDM CM,CDM,Left,70,70,Fodder,0,1300000.0,500.0,2800000.0,248.0,1609,351,"
2"
202148,Abdul Khalili,Sweden,28,Hammarby IF,2020 ~ 2021,182.9,77.1,CM CAM,CM,Right,70,70,Fodder,0,1800000.0,4000.0,2300000.0,337.5,1931,414,"
3"
234916,Samuel Owusu,Ghana,24,Al Fayha,2019 ~ 2022,167.6,66.2,LM RM,LM,Left,70,75,Starter,5,2400000.0,11000.0,4099999.9999999995,316.5,1764,379,"
8"
216229,Remy Dugimont,France,34,AJ Auxerre,2018 ~ 2021,182.9,74.8,LM CAM ST,LM,Right,70,70,Fodder,0,900000.0,5000.0,1600000.0,344.5,1855,389,"
2"
225445,Damjan Bohar,Slovenia,28,Slovenia,Free,172.7,68.9,LM,LM,Right,70,70,Fodder,0,0.0,0.0,0.0,301.5,1717,377,"
4"
228517,Andy Rinomhota,England,23,Reading,2015 ~ 2022,175.3,72.1,CDM CM RB,CDM,Right,70,77,Starter,7,2300000.0,7000.0,4800000.0,291.0,1877,413,"
23"
237989,Sergiu Hanca,Romania,28,Cracovia,2019 ~ 2025,182.9,79.8,RM LM,RM,Right,70,70,Fodder,0,1800000.0,7000.0,2400000.0,318.5,1889,399,"
2"
245157,Juan Diego Molina Martinez,Spain,26,CE Sabadell FC,"Jun 30, 2021 On Loan",177.8,74.8,CAM ST CM,CAM,Right,70,72,Starter,2,2100000.0,6000.0,0.0,328.5,1817,391,"
7"
246949,Victor Campuzano Bonilla,Spain,23,RCD Espanyol,2018 ~ 2022,175.3,72.1,ST,ST,Left,70,78,Starter,8,2700000.0,5000.0,4600000.0,304.5,1656,356,"
11"
257189,Pablo Lopez,Uruguay,23,Deportivo Toluca,2017 ~ 2024,170.2,63.0,CAM RW LW,CAM,Right,70,73,Starter,3,2300000.0,11000.0,4099999.9999999995,324.0,1777,374,"
2"
192165,Paulo Jose de Oliveira,Brazil,34,Hammarby IF,2020 ~ 2021,175.3,74.8,LW ST,LW,Right,70,70,Fodder,0,900000.0,4000.0,1100000.0,320.5,1760,373,"
3"
232358,Judson Silva Tavares,Brazil,27,San Jose Earthquakes,2019 ~ 2021,170.2,71.2,CDM,CDM,Right,70,73,Starter,3,1900000.0,5000.0,2900000.0,254.5,1755,380,"
3"
172198,Jessy Moulin,France,34,AS Saint-Étienne,2005 ~ 2022,185.4,88.0,GK,GK,Right,70,70,Fodder,0,775000.0,12000.0,1600000.0,93.0,1133,398,"
4"
203431,Weverson L. de Oliveira Moura,Brazil,27,FC Tokyo,"Jan 31, 2021 On Loan",177.8,78.0,LW RW LM,LW,Right,70,70,Fodder,0,1900000.0,7000.0,0.0,332.5,1855,395,"
4"
205735,Manuel Pucciarelli,Italy,29,Chievo Verona,2019 ~ 2021,175.3,64.0,ST CAM CF,RW,Right,70,70,Fodder,0,1800000.0,3000.0,2800000.0,321.0,1831,388,"
3"
226215,Sabin Merino Zuloaga,Spain,28,CD Leganés,2020 ~ 2021,188.0,78.0,ST LM RM,ST,Right,70,70,Fodder,0,1800000.0,9000.0,2900000.0,343.0,1833,389,"
11"
235943,Rafael Jesus Navarro Mazuelos,Spain,26,Deportivo Alavés,2018 ~ 2021,172.7,64.0,RB RWB,RB,Right,70,73,Starter,3,1900000.0,12000.0,4099999.9999999995,277.0,1735,358,"
5"
173735,Neil Taylor,Wales,31,Aston Villa,2017 ~ 2021,175.3,74.8,LB,LB,Left,70,70,Fodder,0,1300000.0,26000.0,2500000.0,284.0,1789,372,"
13"
239271,Giannis Anestis,Greece,29,IFK Göteborg,2019 ~ 2021,198.1,93.0,GK,GK,Right,70,72,Starter,2,1500000.0,3000.0,2000000.0,83.0,1012,366,"
1"
252327,Manuel Sanchez de la Pena,Spain,19,Atlético Madrid,2019 ~ 2025,170.2,66.2,LB,LWB,Left,70,82,Elite,12,2800000.0,12000.0,6300000.0,267.0,1666,363,"
63"
191655,Seung Gyu Kim,Korea Republic,29,Kashiwa Reysol,2020 ~ 2021,188.0,83.9,GK,GK,Right,70,71,Starter,1,1400000.0,5000.0,1900000.0,93.5,1174,383,"
5"
215720,Marko Vesovic,Montenegro,28,Legia Warszawa,2018 ~ 2021,177.8,69.9,RB,RB,Right,70,70,Fodder,0,1500000.0,7000.0,2100000.0,304.5,1877,409,"
3"
235176,Christian Bernardi,Argentina,30,Club Atlético Colón,2016 ~ 2021,177.8,73.0,RM LM CM,RM,Right,70,70,Fodder,0,1700000.0,8000.0,2600000.0,314.0,1789,388,"
3"
194216,Antonio Mazzotta,Italy,30,Crotone,2019 ~ 2021,182.9,73.0,LM LB,LM,Left,70,70,Fodder,0,1700000.0,8000.0,3100000.0,310.0,1887,401,"
9"
201129,Tomas Prikryl,Czech Republic,27,Jagiellonia Białystok,2019 ~ 2023,177.8,68.9,RM,RM,Right,70,70,Fodder,0,1900000.0,6000.0,2600000.0,319.0,1754,373,"
2"
214697,Nicolas Berardo,Argentina,29,Coquimbo Unido,2017 ~ 2025,180.3,73.9,LB CB,LB,Left,70,70,Fodder,0,1500000.0,2000.0,2000000.0,291.0,1788,383,"
1"
233897,Mamadou Fall,Senegal,28,Sporting de Charleroi,2016 ~ 2022,182.9,72.1,RM RW,RM,Right,70,70,Fodder,0,1800000.0,9000.0,2700000.0,309.5,1778,393,"
4"
238505,Michael Johnston,Scotland,21,Celtic,2016 ~ 2025,175.3,66.2,LM ST RM,RM,Right,70,83,Elite,13,3400000.0,20000.0,8199999.999999999,316.0,1701,364,"
78"
192938,Yeni Ngbakoto,DR Congo,28,En Avant de Guingamp,2018 ~ 2021,172.7,68.9,LM CAM RM,LM,Right,70,70,Fodder,0,1800000.0,6000.0,3200000.0,315.5,1756,372,"
1"
193706,Dario Dumic,Bosnia Herzegovina,28,FC Twente,2020 ~ 2022,193.0,84.8,CB,CB,Right,70,70,Fodder,0,1600000.0,6000.0,2300000.0,252.0,1625,345,"
2"
235947,Juan Brunetta,Argentina,23,Parma,"Jun 30, 2021 On Loan",175.3,68.0,LM ST CAM,CAM,Right,70,79,Starter,9,2700000.0,15000.0,0.0,345.0,1849,388,"
11"
246443,Yoshinori Suzuki,Japan,27,Oita Trinita,2014 ~ 2021,182.9,73.0,CB,CB,Right,70,72,Starter,2,1900000.0,3000.0,2500000.0,223.5,1548,336,"
4"
234924,Adama Diakhaby,France,23,Huddersfield Town,2018 ~ 2021,182.9,73.9,RM LM,ST,Left,70,76,Starter,6,2400000.0,14000.0,5000000.0,313.5,1677,364,"
15"
190636,Antonio Rios,Mexico,31,Deportivo Toluca,2009 ~ 2020,172.7,74.8,CDM CM,CDM,Right,70,70,Fodder,0,1300000.0,11000.0,2200000.0,292.5,1839,380,"
2"
215213,Axel Werner,Argentina,24,Atlético de San Luis,"Jun 30, 2021 On Loan",190.5,84.8,GK,GK,Right,70,77,Starter,7,1900000.0,6000.0,0.0,87.5,1183,403,"
17"
229037,Borja Valle Balonga,Spain,27,Dinamo Bucureşti,2020 ~ 2022,177.8,72.1,LM ST CM,LM,Right,70,70,Fodder,0,1900000.0,4000.0,2600000.0,329.0,1851,391,"
11"
241070,Nikola Maras,Serbia,24,UD Almería,2020 ~ 2024,188.0,78.9,CB,CB,Right,70,78,Starter,8,2400000.0,5000.0,4300000.0,218.0,1568,349,"
8"
183982,Nolan Roux,France,32,Nîmes Olympique,2020 ~ 2021,182.9,78.0,ST,ST,Right,70,70,Fodder,0,1400000.0,14000.0,2800000.0,330.0,1776,372,"
3"
254894,Leonardo Lopes de Souza,Brazil,23,Urawa Red Diamonds,2020 ~ 2023,180.3,77.1,ST,ST,Right,70,75,Starter,5,2400000.0,7000.0,3200000.0,307.5,1712,358,"
5"
203439,Matteo Tosetti,Switzerland,28,FC Sion,2020 ~ 2024,175.3,68.0,RM,RM,Right,70,70,Fodder,0,1800000.0,18000.0,2600000.0,311.0,1714,372,"
1"
216751,Diego Bejarano,Bolivia,28,Club Bolívar,2018 ~ 2020,175.3,69.9,RB RWB RM,RB,Right,70,70,Fodder,0,1500000.0,500.0,3200000.0,276.0,1633,351,"
5"
232879,Ryota Nagaki,Japan,32,Kashima Antlers,2016 ~ 2021,172.7,72.1,CDM CM RB,CDM,Right,70,70,Fodder,0,1200000.0,5000.0,1500000.0,310.0,1854,387,"
2"
199601,Musa Cagran,Turkey,27,Atiker Konyaspor,2020 ~ 2022,180.3,82.1,CDM CM,CB,Right,70,70,Fodder,0,1600000.0,9000.0,3200000.0,333.0,1974,413,"
3"
163761,Curtis Davies,England,35,Derby County,2017 ~ 2021,188.0,76.2,CB,CB,Right,70,70,Fodder,0,550000.0,10000.0,1000000.0,220.5,1513,322,"
6"
239025,Ibrahima Niane,Senegal,21,FC Metz,2017 ~ 2024,188.0,73.0,ST LW RW,ST,Right,70,81,Elite,11,3100000.0,9000.0,6800000.0,294.5,1613,353,"
44"
240561,Giannis Bouzoukis,Greece,22,Panathinaikos FC,2016 ~ 2022,172.7,67.1,CAM RM,CAM,Left,70,77,Starter,7,2500000.0,500.0,6000000.0,321.5,1768,373,"
4"
181681,Shaun Williams,Republic of Ireland,33,Millwall,2014 ~ 2021,182.9,79.8,CDM CM,CDM,Left,70,70,Fodder,0,875000.0,8000.0,1700000.0,332.5,1913,394,"
4"
255409,Robert Bozenik,Slovakia,20,Feyenoord,2020 ~ 2024,188.0,81.2,ST,ST,Right,70,81,Elite,11,3100000.0,7000.0,5000000.0,308.0,1733,377,"
47"
211378,Jackson Irvine,Australia,27,Australia,Free,188.0,69.9,CDM CAM CM,ST,Right,70,72,Starter,2,0.0,0.0,0.0,326.0,1934,407,"
13"
225202,Carlos Nieto Herrero,Spain,24,Real Zaragoza,2014 ~ 2024,177.8,73.9,LB,LB,Left,70,75,Starter,5,2100000.0,5000.0,3500000.0,298.0,1837,394,"
5"
198067,Francois Moubandje,Switzerland,30,Alanyaspor,2019 ~ 2022,180.3,73.9,LB CB LWB,LB,Left,70,70,Fodder,0,1400000.0,8000.0,2800000.0,305.5,1868,392,"
5"
203699,Gaetan Courtet,France,31,AC Ajaccio,2020 ~ 2023,180.3,76.2,ST,ST,Right,70,70,Fodder,0,1600000.0,5000.0,2800000.0,319.5,1779,368,"
3"
221875,Jun Ho Son,Korea Republic,28,Jeonbuk Hyundai Motors,2018 ~ 2025,177.8,62.1,CM CDM,CM,Right,70,70,Fodder,0,1800000.0,7000.0,2300000.0,308.0,1854,386,"
2"
244147,Alexandru Paun,Romania,25,CFR Cluj,2013 ~ 2024,177.8,73.0,LW CAM,RM,Right,70,73,Starter,3,2200000.0,9000.0,3200000.0,307.0,1751,384,"
5"
202676,Adam Taggart,Australia,27,Suwon Samsung Bluewings,2019 ~ 2024,180.3,73.0,ST CF,CF,Right,70,70,Fodder,0,1900000.0,4000.0,2400000.0,318.0,1827,389,"
6"
210868,Jose Maria Martin Bejarano,Spain,32,Cádiz CF,2016 ~ 2022,180.3,68.9,CDM CM,CDM,Right,70,70,Fodder,0,1200000.0,14000.0,2600000.0,312.5,1908,400,"
4"
211124,Paolo Hurtado,Peru,29,Atiker Konyaspor,2018 ~ 2021,175.3,72.1,CAM LM,RW,Right,70,70,Fodder,0,1700000.0,11000.0,3400000.0,351.0,1856,386,"
7"
225204,Jose Raul Gutierrez Parejo,Spain,23,Elche CF,2020 ~ 2024,177.8,73.9,CM RM,CDM,Right,70,78,Starter,8,2600000.0,10000.0,6200000.0,318.5,1943,417,"
10"
232884,Shoma Doi,Japan,28,Kashima Antlers,2011 ~ 2021,172.7,63.0,CF ST RM,RW,Right,70,70,Fodder,0,1800000.0,7000.0,2300000.0,326.5,1817,380,"
8"
245428,Chima Okoroji,England,23,SC Paderborn 07,"Jun 30, 2021 On Loan",177.8,73.0,LB,LB,Left,70,77,Starter,7,2200000.0,9000.0,0.0,274.0,1688,370,"
26"
183220,Jan Moravek,Czech Republic,30,FC Augsburg,2012 ~ 2022,180.3,77.1,CM CAM,CAM,Right,70,70,Fodder,0,1600000.0,15000.0,2900000.0,350.0,1832,373,"
1"
214965,Claudio Riano,Argentina,31,Central Córdoba,2020 ~ 2021,177.8,74.8,ST,ST,Right,70,70,Fodder,0,1600000.0,8000.0,2300000.0,315.5,1702,362,"
2"
216245,Luis Cardenas,Mexico,26,Monterrey,2019 ~ 2024,182.9,83.9,GK,GK,Right,70,74,Starter,4,1700000.0,16000.0,3000000.0,115.0,1248,387,"
1"
221621,Steve Birnbaum,United States,29,DC United,2014 ~ 2022,185.4,82.1,CB,CB,Right,70,71,Starter,1,1700000.0,5000.0,2700000.0,220.0,1493,315,"
6"
240309,Yevhen Makarenko,Ukraine,29,KV Kortrijk,"Jun 30, 2021 On Loan",182.9,83.9,CDM CM LB,CDM,Left,70,70,Fodder,0,1500000.0,8000.0,0.0,311.0,1865,392,"
3"
193461,Alfredo Kulembe Ribeiro,Angola,30,Antalyaspor,2019 ~ 2022,170.2,68.0,CAM LM,RM,Right,70,70,Fodder,0,1700000.0,10000.0,3400000.0,316.5,1787,374,"
4"
212406,Jordi Martins Almeida,Brazil,26,FC Paços de Ferreira,2020 ~ 2022,193.0,81.2,GK,GK,Right,70,74,Starter,4,1700000.0,4000.0,3700000.0,88.0,1135,393,"
2"
225206,Khaled Narey,Germany,25,Hamburger SV,2018 ~ 2022,180.3,74.8,RM RB,RM,Right,70,71,Starter,1,2100000.0,8000.0,3500000.0,303.0,1894,410,"
8"
225974,Scott McKenna,Scotland,23,Nottingham Forest,2020 ~ 2024,188.0,79.8,CB,CB,Left,70,79,Starter,9,2500000.0,20000.0,5300000.0,204.5,1512,334,"
34"
205495,Anthony Lozano,Honduras,27,Cádiz CF,2020 ~ 2023,185.4,73.9,ST,ST,Right,70,71,Starter,1,2100000.0,17000.0,4800000.0,299.5,1761,387,"
11"
215480,Aleksandar Boljevic,Montenegro,24,Standard de Liège,2019 ~ 2023,182.9,78.9,RW LW,RM,Right,70,74,Starter,4,2300000.0,9000.0,3600000.0,315.0,1741,373,"
3"
232120,Shaquell Moore,United States,23,CD Tenerife,2019 ~ 2024,180.3,73.9,RM RB LB,RWB,Right,70,75,Starter,5,2400000.0,5000.0,4000000.0,290.5,1864,406,"
23"
238008,Jack Elliott,England,24,Philadelphia Union,2017 ~ 2021,195.6,82.1,CB,CB,Right,70,74,Starter,4,2100000.0,4000.0,3300000.0,207.0,1434,321,"
13"
201145,Mickael Le Bihan,France,30,AJ Auxerre,2019 ~ 2021,182.9,79.8,ST,ST,Right,70,70,Fodder,0,1700000.0,5000.0,3100000.0,316.0,1791,365,"
4"
223929,Aaron Leya Iseka,Belgium,22,Toulouse Football Club,2018 ~ 2022,182.9,82.1,ST,ST,Right,70,76,Starter,6,2500000.0,4000.0,5000000.0,319.0,1781,379,"
20"
227513,Cristian Arrieta,Colombia,24,América de Cali,2020 ~ 2022,172.7,68.9,RB,RB,Right,70,76,Starter,6,2200000.0,1000.0,3500000.0,272.5,1800,395,"
5"
180409,Ceyhun Gulselam,Turkey,32,Alanyaspor,2018 ~ 2023,193.0,88.0,CDM CM,CB,Right,70,70,Fodder,0,1200000.0,8000.0,2400000.0,274.0,1725,371,"
1"
182713,Mergim Mavraj,Albania,34,SpVgg Greuther Fürth,2019 ~ 2021,188.0,83.9,CB,CB,Left,70,70,Fodder,0,650000.0,6000.0,1000000.0,227.0,1460,294,"
2"
218298,Saturnin Allagbe,Benin,26,Dijon FCO,2020 ~ 2024,188.0,71.2,GK,GK,Right,70,74,Starter,4,1700000.0,6000.0,3500000.0,94.0,1119,378,"
2"
195258,Lukas Schmitz,Germany,31,VVV-Venlo,2020 ~ 2022,182.9,79.8,LB,LB,Left,70,70,Fodder,0,1300000.0,5000.0,1900000.0,307.0,1879,393,"
3"
